UniprotID,Length,Molecular_Weight (kDa),num_theoretical_peptides,num_unique
Q02643,423,47.40153,11,11
Q7L1Q6-4,423,48.50746,26,26
P11474,423,45.50911,20,20
Q9NR12-2,423,46.50968,21,21
Q8TDS5,423,45.80999,14,14
Q9UBD0,423,46.74123,11,11
P34949,423,46.65544,18,18
Q5VYY2,423,48.23237,17,17
Q9UNS2,423,47.87277,25,25
Q9H3S5,423,49.4592,18,18
O75346-2,423,48.74558,21,21
P10589,423,46.15524,20,20
Q9BXW7,423,46.3211,21,21
Q9UM21-2,423,48.94598,21,21
Q9Y5Z0-5,423,46.47568,14,14
Q9NYM4,423,48.33857,19,19
Q6P1J6-5,423,47.34016,19,19
Q9Y6Q5,423,48.10812,24,24
Q8N988,423,48.62659,24,24
Q5VVW2-3,423,48.77514,21,21
Q9BZE1,423,48.11707,29,29
P29590-14,423,47.57435,26,26
P48051,423,48.45096,16,16
Q7LG56-6,423,48.7866,23,23
O95922,423,48.98761,24,24
P01011,423,47.65036,20,20
Q6ZV89,423,46.79635,22,22
Q8NCW0-5,423,44.87919,17,17
Q9NS68,423,46.01475,15,15
Q6MZZ7-2,423,48.00218,18,18
Q9C0E8-2,423,47.09366,20,20
Q8TD30-2,423,46.9826,20,20
Q86XK7-2,423,45.80649,9,9
O95544-3,423,46.44573,13,13
Q7M4L6,423,46.76791,18,18
Q9UL52,423,47.69521,21,21
O15504,423,44.87122,19,19
O94921-3,423,47.75923,22,22
Q8N2R8,423,45.77533,21,21
P22830,423,47.86177,26,26
O60906,423,47.64529,22,22
Q9NXH8,423,46.91349,25,25
Q9GZL7,423,47.70753,22,22
Q14591-2,423,48.16317,27,27
Q8N3G9-2,423,46.98825,18,18
Q9BXS5,423,48.58655,24,24
P15289-2,423,44.88061,12,12
P00740-2,423,47.61766,18,18
Q6ZQX7-2,423,46.41385,31,21
Q96IY4,423,48.42385,19,19
Q99999,423,48.76363,20,20
Q6ZQX7-4,423,46.41291,31,21
P26440,423,46.31905,21,21
Q9NXG6-2,423,47.21036,15,15
Q9Y5X5-3,423,49.07739,16,16
Q86YJ6-4,423,47.42782,27,27
P50440,423,48.45501,25,25
P48444-2,423,47.20419,20,20
Q96M20-3,423,49.51336,29,29
P21579,422,47.572825,20,20
P26367,422,46.683075,12,12
O43825,422,49.213085,22,22
O00231,422,47.463165,27,27
O95780-2,422,49.320515,18,18
P08908,422,46.106335,10,10
Q99705,422,45.962185,8,8
Q6ZNG0,422,48.502705,17,17
B2RXF5,422,46.490805,25,25
P53779-2,422,48.553845,23,23
Q96LQ0,422,49.440065,28,28
A6NKP2,422,46.868895,22,22
Q9BSU1,422,47.524155,19,19
Q9UK53,422,46.737395,22,22
O95864-2,422,49.326055,14,14
Q8NDA8-4,422,46.042765,24,24
Q93086,422,47.204335,20,20
Q99684,422,45.296725,23,23
Q9UKT9-9,422,47.957625,20,20
P22891-2,422,47.053075,20,20
O60664-4,422,45.803205,26,26
Q14626,422,45.221925,12,12
O95069-3,422,46.887065,18,18
Q14153,422,45.767455,20,20
Q16773,422,47.874765,16,16
P03372-3,422,47.628795,20,20
Q8N9M1,422,44.745805,22,22
Q02297-9,422,45.140105,20,20
Q8NI51-5,422,48.087895,23,23
O14511-6,422,45.697225,22,22
Q96Q35-2,422,49.473875,23,23
Q8IZ63,422,43.979635,10,10
P11474-2,422,45.438035,20,20
Q96HD1-2,422,45.941515,22,22
O94788-4,422,46.136535,19,19
Q53H12,422,47.136765,21,21
Q66K41,422,44.106465,15,15
Q96CW9-2,422,47.490655,18,18
Q7Z7E8,422,46.126575,18,18
Q9HCP0,422,48.510965,19,19
Q86U17,422,46.988715,18,18
O15075-3,422,46.556545,18,18
Q7Z398,422,48.380935,24,24
P0CJ87,422,44.825755,15,15
Q70YC5-4,422,48.303775,25,25
Q9UHD8-3,422,47.500845,25,25
Q6J9G0,422,47.576295,24,24
Q8N9W8,422,47.075925,19,19
Q6KB66-2,422,47.241205,30,30
Q8IZP0-7,422,46.385825,18,18
Q96RD7-2,422,47.634045,17,17
Q5SWX8-4,422,47.592495,22,22
Q9C075,422,48.130815,27,27
O75462,422,46.301285,24,24
Q9GZR2,422,46.671535,25,25
Q6XE24-5,421,45.91844,12,12
Q8N9L9,421,46.32609,22,22
Q8NHS2,421,47.30472,16,16
Q8TF44,421,44.57575,21,21
Q8WUX1-2,421,45.91568,13,13
Q9UGI8,421,47.99613,25,25
O95429-2,421,45.40931,11,11
Q6ZMR5,421,47.56829,20,20
P10323,421,45.84647,21,21
Q7L4P6,421,48.18144,26,26
Q9BY77,421,46.08888,24,24
Q569K4-5,421,45.47559,20,20
Q8IV01,421,46.53642,23,23
Q9Y215-3,421,44.24301,15,15
O75648,421,47.74432,27,27
Q96EE3-1,421,46.57794,23,23
Q68CQ1-4,421,44.1034,13,13
Q9BPX7,421,46.45058,20,20
Q5SQI0,421,46.80965,25,25
Q5GFL6-3,421,45.34449,22,22
Q13286-3,421,45.56901,11,11
O00141-4,421,47.90963,21,21
Q92949,421,45.24623,15,15
Q99687-2,421,46.17417,15,15
Q86TX2,421,46.27696,25,25
P09543,421,47.57822,27,27
P0C2Y1,421,48.08983,20,20
Q5FWE3-3,421,44.10811,15,15
Q9UI42,421,47.3509,20,20
Q9NVH6,421,49.5172,27,27
Q9BQS2,421,47.37506,21,21
P32121-3,421,47.27074,20,20
Q86UQ0-3,421,47.75991,17,17
Q5TCS8-2,421,48.50022,16,16
Q9Y6I7,421,47.43178,20,20
Q8TBX8,421,47.29952,19,19
Q99983,421,49.49171,15,15
Q5VV41-2,421,48.62819,24,24
Q8IY50,421,46.81686,14,14
Q8IVC4,421,48.27142,23,23
Q674X7-2,421,46.76602,20,20
Q9NWX5,421,47.13541,27,27
Q674X7-5,421,46.24984,20,20
Q6PEZ8-2,421,46.71548,18,18
P18754,421,44.96886,17,17
A6NKB5-5,421,48.00843,16,16
P11310,421,46.58798,20,20
P78396-3,421,47.49319,23,23
Q6N043-4,421,48.51268,21,21
Q93086-1,421,47.10319,20,20
Q96IJ6,420,46.290785,20,20
Q8NBZ7,420,47.576505,16,16
Q15109-6,420,44.772565,13,13
Q92617-4,420,45.808165,23,14
Q8NCW0-3,420,44.402415,14,14
O60832-2,420,47.602225,25,25
Q9H6P5,420,44.455135,15,15
Q6XE24-4,420,45.821325,12,12
P13646-3,420,45.866905,26,26
Q9HC36,420,47.019615,18,18
Q5T0B9,420,45.814115,18,18
P80303-2,420,50.200405,21,21
Q8IU60,420,48.456755,21,21
Q96HD1,420,45.439165,20,20
O00476,420,46.105675,11,11
Q6ZV70,420,46.318865,16,16
Q01344,420,47.684225,24,24
Q13641,420,46.031235,18,18
Q5HYK7-4,420,47.055815,23,23
P40424-3,420,46.264495,17,17
Q96GN5-4,420,48.308455,24,24
O75469-6,420,48.133305,25,25
Q02297-12,420,46.225665,19,19
Q5THR3-6,420,48.463375,25,25
Q9NW64,420,46.895205,22,22
O00712,420,47.441485,19,19
O75953-4,420,47.174545,21,21
P80303,420,50.195385,21,21
Q5SRH9-3,420,46.393555,18,18
Q4JDL3,420,48.422455,20,20
Q86VE9-2,420,46.630315,21,21
P49841,420,46.743865,22,22
P20848,420,47.890655,24,24
P35372-9,420,47.069455,10,10
O14979,420,46.437285,21,21
Q9H2S5,420,45.524375,24,24
Q9HAT8,420,46.435045,18,18
Q9HB55-3,420,48.303135,16,16
Q6NT76,420,47.277685,16,16
O96009,420,45.386085,15,15
P19878-2,420,47.514885,23,23
Q9NXR5,420,44.767325,10,10
Q86TJ2,420,48.469875,16,16
Q9Y5X5-2,420,48.685865,15,15
P49642,420,49.901635,26,26
Q6YP21-3,420,47.752565,21,21
A8MTJ6,420,43.325695,10,10
Q8WXU2,420,48.526415,20,20
Q86UN3,420,46.105005,19,19
Q9Y6K9,419,48.19735,25,25
P54274-2,419,48.23902,22,22
Q0P6D2,419,46.41959,19,19
A6NKD9,419,45.2091,18,18
P15085,419,47.13986,22,22
Q9NWZ5-2,419,45.97165,21,21
P17540,419,47.50408,21,21
Q00888,419,47.11241,24,24
Q9H5V7,419,46.50985,13,13
Q96JB5-2,419,46.35024,18,18
Q9BQA5-2,419,48.99223,21,21
Q6P4F1-5,419,48.85375,24,24
Q01543-3,419,47.57582,20,20
P16930,419,46.37397,22,22
Q8NFT2-3,419,47.91527,23,23
Q02962-2,419,44.48467,16,16
Q9HCJ6,419,45.89916,21,21
Q7Z5Y7,419,47.47987,19,19
O75030-9,419,46.93771,13,13
Q01851,419,42.69697,15,15
Q8N9I0,419,46.87195,22,22
O14733,419,47.48449,21,21
Q9GZS1-2,419,47.2597,23,23
P14324,419,48.27503,18,18
Q49MI3-4,419,47.36997,17,17
Q8N9Z0-2,419,48.65419,23,23
O75600,419,45.2846,17,17
Q86VZ5,419,49.2073,20,20
Q15070-2,419,46.69107,13,13
Q9BZJ6,419,47.57717,12,12
Q8NCF5,419,45.8163,17,17
P11464,419,47.22228,23,23
Q9Y276,419,47.53384,24,24
Q14722,419,46.56313,22,22
Q9NZM1-8,419,46.69458,25,25
Q969W8-2,419,49.29007,16,16
O14929,419,49.51219,16,16
Q6PJI9-4,419,46.90894,24,24
Q9UQ07,419,48.0134,21,21
Q8NHQ8,419,48.32667,26,26
P49767,419,46.88292,27,27
Q16829,419,44.956,13,13
Q16816-2,419,48.86658,22,22
Q9UQ74-3,419,47.17836,24,24
Q7L1Q6,419,48.04288,25,25
Q9NYG8-2,419,45.17261,12,12
Q8TDV0,419,46.63676,12,12
P48052,419,47.03003,20,20
Q9Y3Y4,419,45.11598,13,13
Q15415-2,419,47.45337,26,25
Q13046,419,47.0008,22,22
P50549-5,419,48.16807,19,19
Q6XE24-3,419,45.74331,12,12
O95936-2,419,47.0671,22,22
Q8IZ02,419,46.3836,22,22
Q9HAW0,419,46.53297,18,18
Q86XS8,419,46.40437,20,20
P28715-2,419,47.31819,16,16
Q8TAS1,419,46.54579,21,21
Q8IWW8-2,419,45.12863,21,21
Q9Y6E2,419,48.16197,27,27
P48544,419,47.6673,13,13
Q8TCC7-5,419,46.11986,16,16
Q5TDH0-3,419,46.57061,20,20
P50454,418,46.440095,23,23
Q96AG3,418,46.173675,19,19
Q8NEP3-3,418,47.266545,22,22
P35372-5,418,47.031555,11,11
P43686,418,47.365815,23,23
Q8IVH4,418,46.537865,21,21
Q9UNP4,418,47.989385,23,23
Q96FA3,418,46.285925,16,16
P43351,418,46.168365,22,22
A5PLN9-5,418,46.610215,20,20
Q14188-8,418,46.303385,13,13
O76062,418,46.405345,11,11
Q9P1U1,418,47.607335,20,20
Q71F23,418,47.521185,21,21
P49407,418,47.065265,20,20
P53677,418,46.976985,22,22
Q13748-2,418,46.111905,19,19
Q6YN16,418,45.394335,28,28
Q7Z698,418,47.557715,17,17
Q58FG1,418,47.711455,20,20
P30989,418,46.258305,13,13
Q6ZQY3-3,418,47.127785,25,25
Q9UHC7-2,418,47.638825,17,17
Q6DJT9-2,418,46.473185,13,13
Q96M27-5,418,44.084075,9,9
Q5TID7-2,418,48.474405,19,19
P61158,418,47.370805,21,21
Q8NHU6-3,418,47.538445,24,24
Q9BT04,418,45.678665,19,19
P31323,418,46.301685,21,21
Q15532,418,45.929485,3,3
Q14032,418,46.298865,13,13
P37288,418,46.799105,14,14
P32745,418,45.846995,11,11
Q3ZCV2,418,47.608825,28,28
Q07666-2,418,45.860415,10,10
Q969V4,418,48.282635,27,27
Q8NCT1,418,45.478745,21,21
P04075-2,418,45.260275,23,23
O60235,418,46.263125,12,12
Q8N1E6,418,45.885715,20,20
A6NGH8,418,46.140005,24,24
Q6ZMR5-2,418,47.253945,20,20
Q969W8,418,49.218995,16,16
Q9NXR8,418,46.742295,16,16
Q9NPI9,418,47.948585,17,17
P15309-2,418,48.335565,18,18
Q9Y2T2,418,46.938805,22,22
P01009,418,46.736195,23,23
Q8WWW0,418,47.089655,23,23
Q9UGI6-3,418,47.092795,21,21
Q9UI08-2,418,44.791645,21,21
Q93038-2,418,45.455595,11,11
Q9NWB1-2,418,44.792635,12,12
Q9BWS9-2,418,47.615385,21,21
Q6GMV2,418,47.340135,16,16
P36955,418,46.311685,20,20
Q6NT76-3,418,47.077495,16,16
Q9C0K7,418,47.025975,23,23
P00558,417,44.61436,25,25
P11464-3,417,46.93697,23,23
P07205,417,44.79579,26,26
A5PLN9,417,46.52314,20,20
Q92990-2,417,48.1657,24,24
Q5JXX5,417,47.72792,19,19
Q86U06-5,417,44.92988,17,17
Q9NZ32,417,46.30655,20,20
Q9NS68-2,417,45.30486,15,15
Q8IZD0,417,45.05533,20,20
P12532,417,47.0363,21,21
P18577,417,45.55974,12,12
Q86VY4,417,45.14314,19,19
Q8IUR6-2,417,46.57923,18,18
P78411-3,417,43.69221,18,18
Q96E29,417,47.97085,22,22
Q93038,417,45.38452,11,11
Q9NY27,417,46.89768,21,21
Q86WD7,417,46.55649,20,20
Q9GZS9-2,417,46.89366,21,21
P15088,417,48.66943,22,22
Q8N2I9-3,417,46.39274,22,22
O76013-2,417,47.48425,25,25
Q86VE9-3,417,46.37297,20,20
Q0VDG4-2,417,47.67009,18,18
P37268,417,48.11487,22,22
P15086,417,47.36711,28,28
Q3SYB3,417,45.78682,18,18
Q8N8V4,417,46.59635,16,16
Q06413-4,417,44.93493,11,11
Q6VB84,417,45.81988,18,18
P27352,417,45.41567,11,11
P27797,417,48.1412,20,20
O43820,417,46.50067,15,15
A6NFY4,417,48.66355,22,22
Q9UNY5,417,47.68749,25,25
P15151,417,45.3023,12,12
Q8NCT3-5,417,48.11301,25,25
Q6WRX3-2,417,47.72926,23,23
Q9GZT5,417,46.4438,24,24
Q8NC26,417,47.74634,23,23
Q02161,417,45.21008,9,9
P02768-2,417,47.36,23,23
Q9HCU5,417,45.46781,18,18
P28300,417,46.94367,17,17
Q96N19,417,46.05827,14,14
P41235-3,417,46.62201,18,18
Q8NCX0-2,417,47.95315,20,20
P05981,417,45.01101,16,16
Q02962,417,44.70559,15,15
P11279,417,44.88191,19,19
Q96FT7-2,417,44.36065,18,18
P13688-2,417,45.95011,17,17
Q71U36-2,416,46.296895,21,21
Q6PIU2-2,416,46.626175,20,20
Q5VV16,416,45.779805,21,21
Q9H3D4-8,416,46.589125,21,21
Q86T96-2,416,47.285525,20,20
Q96SQ7-2,416,45.800585,19,19
Q13077,416,46.163125,20,20
Q5T8D3-4,416,46.267835,18,18
Q9UIH9,416,43.991475,13,13
Q86YD1,416,46.868235,23,23
P49674,416,47.314665,22,22
Q8WXT5,416,45.891925,22,22
Q502W6-3,416,46.358165,22,22
Q9UI08,416,44.619465,21,21
Q9H000,416,46.939865,22,22
Q6JBY9,416,44.503625,20,20
Q8TC94,416,45.626915,21,21
Q14CZ8,416,46.025945,19,19
Q9NVD3-3,416,47.730495,21,21
P30419-2,416,48.140385,18,18
Q9HDC9,416,46.479945,21,21
Q6VB85,416,45.891925,22,22
Q9Y6K0,416,46.553135,11,11
P10909-4,416,48.802965,20,20
Q9UQV4,416,44.345835,17,17
Q96HH9-4,416,46.293115,23,23
Q5M8T2,416,44.182045,12,12
Q8N371,416,47.269775,23,23
Q5SSG8-3,416,40.330905,2,2
Q8TAX9-4,416,47.347495,25,25
Q8NFU5,416,47.221455,26,26
Q8WUF8,416,47.971995,19,19
P32241-5,416,47.200645,20,20
P02812,416,40.799365,21,8
P36941-2,416,44.809395,11,11
Q8IV77-2,416,47.742965,17,17
Q86T26,416,46.336865,13,13
Q5T4F4-3,416,46.345455,13,13
O60861-4,416,47.679615,20,20
O43586,416,47.590975,23,23
Q8N5Y2-5,416,47.949865,25,25
Q15323,416,47.236515,26,26
P55211,416,46.280325,14,14
Q9H553,416,47.091075,19,19
Q9P289,416,46.528395,24,24
P78356,416,47.377625,19,19
A6NM28,416,45.790695,24,24
Q6ZU67-3,416,45.086765,22,22
P05543,415,46.32412,22,22
Q96LT4,415,48.32021,14,14
Q13303-3,415,46.52611,21,21
P34998-2,415,47.67042,16,16
Q9UK99-2,415,47.52985,17,17
Q13515,415,45.87919,25,25
Q9P1A2,415,45.90717,18,18
O75900-3,415,46.30409,17,17
Q9H974,415,46.71237,16,16
O15547-2,415,45.80768,17,17
Q9Y614,415,45.23324,19,19
Q5T2R2,415,46.2606,25,25
O75808-2,415,43.36529,23,23
P05120,415,46.59584,17,17
P12757-2,415,46.33429,21,21
Q96N77-3,415,46.52477,13,13
Q9NTW7-3,415,46.25218,18,17
Q9UKZ9,415,45.71616,21,21
Q99519,415,45.46696,20,20
P0CAP1-9,415,48.23025,25,25
Q9Y5N1-7,415,45.60648,8,8
P17706,415,48.47294,26,26
Q8TCW7,415,45.5295,15,15
Q86YW0-2,415,47.75803,13,13
P48730,415,47.32966,22,22
Q9UKU7,415,45.06939,25,25
P78368,415,47.45689,21,21
Q9GZQ4,415,47.69541,13,13
Q674X7-3,415,46.21146,20,20
Q9NXR7-1,415,46.97406,18,18
Q5SZQ8-4,415,45.68599,14,14
Q13761,415,44.35516,14,14
Q7Z698-2,415,47.03224,17,17
Q15760,415,47.6863,13,13
Q5T1N1-2,415,46.06396,21,21
Q9NRD5,415,46.59968,20,20
Q9ULD2-7,415,48.04931,24,24
Q9H490-2,415,47.61024,10,10
Q8N6U8-5,415,46.02061,15,15
P49682-2,415,45.52244,11,11
Q16610-2,415,46.09916,22,22
Q8N5F7,415,47.13778,18,18
O00534-3,415,45.92305,20,20
Q7Z7G8-5,415,47.20968,23,23
O43505,415,47.11867,15,15
Q9NQ40-2,415,45.04271,4,4
Q6ZN01,415,44.63169,11,11
P51815-2,415,48.36193,21,21
Q15018,415,46.90042,16,16
Q8N136,415,45.77644,23,23
Q86WB7-2,415,45.72013,8,8
Q15120-2,415,48.04275,21,21
P52597,415,45.67161,15,15
O43379-3,414,45.739195,23,23
Q9NY57,414,47.882645,19,19
Q12765,414,46.381615,15,15
P61812,414,47.747275,17,17
P00973-3,414,47.407165,20,20
O15417-3,414,43.328285,9,9
Q9Y253-2,414,46.282745,17,17
Q96JG8-3,414,42.773235,7,7
Q13148,414,44.739645,13,13
P0CAP1-6,414,48.148555,25,25
Q68EM7-7,414,42.512095,10,10
O14791-2,414,45.918045,22,22
Q86X45-2,414,48.118385,25,25
O94864,414,46.192365,13,13
Q9BY67-5,414,45.623465,23,23
Q0P651,414,46.953895,24,24
Q9UJ04,414,45.125535,21,21
Q9NRB3,414,48.413945,19,19
O43566-5,414,44.819895,25,25
O75200,414,47.713285,18,17
Q92552,414,47.610945,25,25
Q5VU13,414,43.890415,13,13
P25490,414,44.712435,17,17
Q8IW75,414,47.174615,25,25
Q9UKT9-5,414,47.009305,22,22
Q92782-2,414,46.784675,25,25
P00749-2,414,46.908165,23,23
Q8N228,414,45.022265,20,20
P49810-2,414,46.386525,13,13
P24468,414,45.570845,19,19
Q3ZCV2-2,414,47.268685,28,28
Q9H4B0,414,45.122385,18,18
Q96B67,414,46.394225,18,18
Q96P56-3,414,48.340805,17,17
Q7Z6G8-7,414,47.103515,20,20
Q6WBX8-1,414,46.391735,19,19
Q6UWJ1-3,414,46.843765,19,19
Q8NI27-2,414,46.811395,16,16
Q13572,414,45.620645,17,17
Q9UM44,414,46.849675,13,13
Q6NYC1-3,414,47.625925,16,16
Q96L50,414,46.722175,19,19
Q9UEE5,414,46.557745,13,13
Q8N6T3-2,414,45.675735,17,17
Q6UWP7,414,48.919775,21,21
Q8NA57,414,47.325815,21,21
Q06190-3,414,48.177595,24,24
Q9NZC7,414,46.676455,23,23
Q9HBH9-2,414,46.710855,18,18
O43307-3,414,49.457135,21,21
O75874,414,46.659005,25,25
P14416-2,414,47.346095,7,7
Q9H6I2,414,44.116235,9,9
Q96Q11-2,414,47.828535,30,30
Q16254,413,43.9599,17,17
Q5JVS0,413,45.78509,18,18
Q11203-19,413,46.46875,24,24
Q68DK7-2,413,47.59304,17,17
Q96Q45-5,413,46.26124,11,11
Q8TDD2-2,413,43.09179,15,15
P48380-3,413,45.71462,16,16
P17174,413,46.24714,22,22
Q6DN72-2,413,45.3088,17,17
Q14318-2,413,44.64833,18,18
Q8TF01-2,413,47.43582,10,10
Q14916-2,413,44.97783,10,10
Q9H6R6,413,47.66239,15,15
Q96AJ1,413,48.12459,21,21
Q8N3Z0,413,47.09768,17,17
Q9P2M4-2,413,47.69034,19,19
Q8NER5-3,413,46.35634,21,21
P15976,413,42.75103,11,11
Q6ZMB5,413,45.77671,16,16
Q96IZ5,413,47.09947,25,25
P07550,413,46.45832,10,10
Q9Y5Q9-2,413,47.25767,20,20
P10721-3,413,46.65748,20,20
Q8IWF9,413,48.85023,23,23
P28799-3,413,44.13186,18,18
P15848-2,413,45.99549,23,23
Q9NQX0-1,413,46.63436,20,20
Q9UBU6,413,44.12292,19,19
P56180-4,413,49.34389,19,19
A6NFU0,413,47.34913,25,25
O75030-10,413,46.30495,13,13
Q96T51-3,412,44.488565,22,22
Q9BTE6,412,45.479255,21,21
Q401N2,412,45.815875,18,18
P15692-14,412,45.466175,21,21
P0C7I6-4,412,46.174925,23,23
O75541,412,46.793165,17,17
Q9UGI8-2,412,46.909815,25,25
Q5JVG8-2,412,47.995855,21,20
O43193,412,45.343725,14,14
Q14642,412,47.819155,26,26
Q8NCC3,412,46.657395,19,19
Q9ULX3,412,46.674585,23,23
O95503,412,43.897805,19,19
Q8IV63-2,412,45.903605,19,19
Q9NR50-2,412,46.144145,24,24
Q6ZNC4,412,45.275655,16,16
O14503,412,45.509615,22,22
Q13568-5,412,47.034245,21,21
Q8NA61-2,412,47.288175,27,27
Q494W8,412,46.217335,13,13
P0C7I6,412,46.011695,23,23
P29274,412,44.706925,7,7
Q96ES6,412,42.695325,10,10
Q6NVV9,412,47.181095,22,22
Q15256-3,412,46.580345,20,20
Q3ZCT1,412,47.221925,19,19
O43463,412,47.907065,19,19
Q9UHC7-3,412,45.019285,18,18
Q13702,412,46.328045,26,26
Q9Y232-4,412,45.134635,19,19
P00966,412,46.530055,21,21
O94864-2,412,45.950125,13,13
Q24JP5-3,412,44.357085,16,16
O60884,412,45.745415,20,20
Q6PL18-2,412,47.985495,17,17
Q14184,412,45.948725,19,19
O60861-1,412,47.266075,20,20
Q92784-3,412,46.400285,21,21
Q8NDH3-2,412,44.125335,14,14
A4D2B8-2,412,44.521385,25,25
Q14242,412,43.200985,10,10
P10636-7,412,42.966535,20,20
Q8IX90,412,46.358805,22,22
Q8NHH9-3,412,46.917255,21,21
P0CB33,412,47.565155,24,23
P10600,412,47.327895,16,16
O15533-2,412,43.884925,11,11
Q53SZ7,412,44.689255,17,17
P57081,412,45.489265,18,18
O60496,412,45.378415,16,16
Q13163-4,412,46.130635,17,17
Q5VYS8-5,412,47.902845,19,19
Q13342-2,412,46.150885,21,21
Q9H8X9,412,45.974965,14,14
Q9NQ76-3,412,45.291085,23,23
P57775,412,46.336535,14,14
P07339,412,44.551845,19,19
A5PLN9-4,412,46.021615,21,21
Q9NY99-2,412,46.841215,23,23
O14874,412,46.359955,21,21
Q9BYC5-3,412,47.254345,20,20
Q14318,412,44.561255,18,18
P16219,412,44.296705,19,19
Q96C92-2,412,45.625205,14,14
Q8TBE7,412,46.421145,11,11
A6NKF2,412,44.072595,14,14
Q7Z6B0-2,411,47.06695,22,22
Q8IYX0,411,47.17866,25,24
Q14623,411,45.25026,21,21
O43916,411,46.71421,19,19
Q6XPS3-5,411,48.38514,25,25
P85299-5,411,45.17175,23,23
Q9UM63-2,411,44.66761,13,13
Q5T4F4,411,45.84294,13,13
Q06330-3,411,45.64144,15,15
P17050,411,46.56415,17,17
A5PLN9-2,411,45.93454,21,21
Q13324,411,47.6872,13,13
Q9H310-2,411,43.67463,8,8
Q96QF0-4,411,45.21651,15,15
Q9UBB5,411,43.2543,17,17
Q92966,411,46.75223,23,23
P13473-3,411,45.16971,18,18
Q8IXS6-2,411,45.43743,22,22
O60243,411,48.22571,19,19
Q86U70,411,46.53224,17,17
Q8TAX9,411,46.78589,24,24
Q9H813-2,411,46.4672,18,18
O95069-2,411,45.49444,18,18
Q15270,411,40.65855,7,7
Q9H161,411,44.24088,19,19
Q5VW32,411,46.47563,17,17
O60268,411,46.6382,21,21
P41586-5,411,46.95612,15,15
Q8IYL2-2,411,46.59189,20,20
O14763-2,411,45.08288,19,19
Q8N7U7,411,40.60233,6,6
Q9GZS9,411,46.15998,19,19
Q3YBR2,411,44.94519,8,8
Q13510-2,411,46.50324,26,26
P21554-2,411,45.87366,13,13
Q9UKB5,411,44.53597,16,16
Q5H9B9,411,46.09071,16,16
Q6ZMT1,411,45.00846,26,26
P57081-2,411,45.36109,18,18
Q969G3,411,46.64909,20,20
Q4JDL3-2,411,47.39241,20,20
Q5T2N8,411,46.37914,24,24
Q96SL1-2,411,44.1454,7,7
Q6ZRI8-3,411,46.22956,20,20
P38919,411,46.87062,23,23
P16444,411,45.67348,22,22
Q13639-9,411,46.90686,11,11
Q96ER9,411,45.81091,21,21
Q9UBB4-2,411,46.28591,24,24
P13224-2,411,43.15695,17,17
Q16654,411,46.46879,20,20
Q14186,410,45.070165,13,13
Q13228-3,410,45.468625,27,27
P45985-2,410,45.583795,23,23
Q9Y679-2,410,45.786485,19,19
Q96LZ7,410,47.398955,20,20
Q6IA17,410,45.678635,19,19
O94762-2,410,45.678345,23,23
Q96KE9-2,410,45.925025,19,19
Q9NZA1,410,46.502195,18,18
O15527-3,410,45.760915,23,23
Q2MJR0,410,42.669735,15,15
Q8N831,410,45.873195,21,21
P31260,410,42.413825,12,12
P13473-2,410,44.955495,19,19
Q6NVV3,410,44.637595,9,9
P10636-5,410,42.602915,18,18
Q09028-3,410,46.157975,13,13
O95665,410,45.384635,12,12
P21128,410,46.871875,23,23
Q96A59-2,410,45.971995,11,11
Q8N6M5,410,45.749755,28,28
Q13309-2,410,46.575045,21,21
P24864,410,47.076715,19,19
Q96PC2,410,46.416265,23,23
Q9BV87,410,45.455015,10,10
Q5SWL8,410,47.454815,21,21
Q99574,410,46.426645,19,19
Q9P2E8,410,45.528025,10,10
Q8N743,410,44.927965,21,21
Q96J88-3,410,47.489565,21,21
Q05BQ5-3,410,46.716495,16,16
Q9Y5X4,410,44.691695,21,21
O60506-5,410,46.327985,24,24
Q8N1N4-2,410,45.017145,24,24
P43034,410,46.637685,24,24
O15482,410,46.131035,21,21
Q9P203-3,410,46.042845,12,12
P49407-2,410,46.308435,20,20
P10827-2,410,46.812635,25,25
Q9BT25,410,44.856965,17,17
Q4G0N4-2,410,45.971715,23,23
P15509-2,410,46.900885,20,20
Q96K37,410,44.772065,15,15
Q8IWB7,410,46.323405,24,24
Q13569,410,46.052955,10,10
Q9H5I1,410,46.682015,23,23
Q7KZN9,410,46.029755,19,19
Q674R7-2,410,44.502645,17,17
Q13324-7,410,47.559065,13,13
O60858-3,410,47.332495,23,23
Q9UK99-3,410,46.974195,16,16
P13473,410,44.960365,19,19
Q9BXU3,409,45.58232,18,18
Q8TB45,409,46.29346,21,21
Q4G148-2,409,46.79987,18,18
Q9H310-3,409,42.97778,9,9
Q5SQI0-2,409,45.57335,23,23
Q7Z4H8-3,409,47.39927,23,23
P32241-4,409,46.26769,19,19
Q8N9Z9-5,409,45.89055,21,21
Q8IYP9,409,45.98248,14,14
Q12837,409,43.08626,16,16
Q2M3D2,409,45.85814,19,19
Q6ICG6-2,409,46.18393,23,23
Q8N4J0,409,47.18532,17,17
O75121,409,45.37934,21,21
Q8NG48-3,409,46.26892,19,19
P48730-2,409,46.83203,21,21
O00499-9,409,45.56291,24,24
Q6ZU67-4,409,46.09294,23,23
Q5EBM0-4,409,44.95827,19,19
Q9UG56,409,46.67134,25,25
O75063,409,46.43204,19,19
Q8N6W0-2,409,44.47839,17,17
Q8NBS3-2,409,45.76159,13,13
Q9H788-2,409,46.97781,22,22
